,Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,PE Ratio (TTM)
37,IDA,"IDACORP, Inc.",88.92,+0.42,+0.47%,"122,559","295,851",4.486B,19.72
38,AEMMY,A2A S.p.A.,6.86,0.00,0.00%,660,25,4.449B,N/A
39,SAUNF,AusNet Services Ltd,1.1000,0.0000,0.00%,"1,500","1,635",4.379B,N/A
40,BJI.F,"Datang International Power Generation Co., Ltd.",0.1040,0.0000,0.00%,"3,000",464,4.351B,5.47
41,BJWTF,Beijing Enterprises Water Group Limited,0.4300,0.0000,0.00%,"8,700","5,144",4.46B,7.41
42,SR-PA,Spire Inc.,26.43,+0.01,+0.04%,"2,814","22,305",4.403B,7.68
43,TGKBP.ME,Public Joint-Stock Company Territorial Generation Company No.2,0.0072,+0.0001,+1.42%,23M,398.508M,4.354B,3.58
44,000899.SZ,"Jiangxi Ganneng Co., Ltd.",4.5000,+0.0600,+1.35%,4.247M,2.152M,4.391B,20.18
45,COCE5.SA,Companhia Energetica do Ceara - Coelce,56.28,+0.28,+0.50%,500,"35,029",4.382B,9.12
46,CWEN-A,"Clearway Energy, Inc.",21.08,+0.06,+0.31%,"40,845","236,750",4.363B,N/A
47,TERP,"TerraForm Power, Inc.",19.18,-0.02,-0.10%,"196,993","714,941",4.345B,N/A
48,SJIU,"South Jersey Industries, Inc. CORP UNITS",41.31,+1.07,+2.65%,705,"19,135",3.277B,46.94
49,ALA.TO,AltaGas Ltd.,15.47,-0.33,-2.09%,"325,903",1.19M,4.323B,10.15
50,CWEN,"Clearway Energy, Inc.",22.90,-0.11,-0.48%,"121,959","712,830",4.329B,N/A
51,I10.F,Italgas S.p.A.,5.21,+0.04,+0.77%,"3,000",47,4.346B,10.38
52,IG.VI,Italgas S.p.A.,5.32,+0.05,+0.85%,0,25,4.35B,10.59
53,MAGE.ME,Public Joint Stock Company Magadanenergo,7.21,-0.06,-0.83%,"13,000","216,616",4.266B,5.36
54,EQUEY,Equatorial Energia S.A.,4.6000,0.0000,0.00%,"7,567","16,074",4.596B,3.71
55,9931.TW,"Hsin Kao Gas Co.,Ltd.",41.75,-0.05,-0.12%,"7,000","9,519",4.269B,21.19
56,TGKB.ME,Public Joint-Stock Company Territorial Generation Company No.2,0.0039,-0.0000,-0.63%,681M,3.661B,4.266B,1.96
57,IG.MI,Italgas S.p.A.,5.26,-0.07,-1.22%,"842,736",2.483M,4.26B,10.49
58,TGKN.ME,Public Joint Stock Company Territorial Generation Company No. 14,0.0031,-0.0000,-0.32%,30M,667.338M,4.25B,N/A
59,GEPA4.SA,Rio Paranapanema Energia S.A.,46.50,0.00,0.00%,0,504,4.234B,14.74
60,BYNN.F,Rubis,42.10,-0.62,-1.45%,1,15,4.263B,13.64
61,GEPA3.SA,Rio Paranapanema Energia S.A.,41.50,0.00,0.00%,0,115,4.234B,13.16
62,RUI.PA,Rubis,42.12,-0.94,-2.18%,"97,060","220,802",4.231B,13.64
63,RTNINFRA.BO,RattanIndia Infrastructure Limited,3.0600,-0.0800,-2.55%,"517,384","93,913",4.23B,N/A
64,TPO.F,"Tokyo Electric Power Company Holdings, Incorporated",2.5960,-0.0290,-1.10%,"1,305","1,904",4.149B,7.21
65,600292.SS,"Spic Yuanda Environmental-Protection Co.,Ltd.",5.37,+0.06,+1.13%,7.363M,2.325M,4.193B,53.17
66,600396.SS,"Shenyang Jinshan Energy Co., Ltd.",2.8400,+0.1500,+5.58%,42.268M,27.197M,4.182B,24.91
67,600509.SS,"Xinjiang Tianfu Energy Co., Ltd.",3.6200,+0.1400,+4.02%,14.936M,7.654M,4.168B,N/A
68,ABZPF,Aboitiz Power Corporation,0.6000,0.0000,0.00%,269,140,4.195B,11.11
69,MAGEP.ME,Public Joint Stock Company Magadanenergo,6.25,-0.11,-1.73%,"58,000","132,846",4.227B,4.65
70,TKT.F,"Tohoku Electric Power Company, Incorporated",8.05,0.00,0.00%,100,0,4.116B,10.89
71,RTNINFRA.NS,RattanIndia Infrastructure Limited,2.8500,-0.1500,-5.00%,"762,851","140,379",4.123B,N/A
72,001896.SZ,"Henan Yuneng Holdings Co.,Ltd.",3.5800,+0.1100,+3.17%,21.098M,6.819M,4.119B,45.90
73,600979.SS,"Sichuan Guangan AAAPublic Co.,Ltd",3.3300,+0.0300,+0.91%,7.921M,2.92M,4.103B,19.82
74,MRKY.ME,"Public Joint Stock Company ""ROSSETI South""",0.0498,+0.0001,+0.20%,7M,10.414M,4.086B,N/A
75,600780.SS,Top Energy Company Ltd.Shanxi,3.5600,+0.0700,+2.01%,6.202M,3.795M,4.082B,15.28
76,600995.SS,"Yunnan Wenshan Electric Power Co.,Ltd.",8.49,+0.60,+7.60%,20.784M,4.326M,4.063B,16.08
77,HUN2.F,Beijing Enterprises Water Group Limited,0.3890,+0.0060,+1.57%,"2,000","4,263",4.005B,6.71
78,OPG.L,OPG Power Ventures Plc,10.13,-0.62,-5.81%,"162,719","342,441",40.576M,2.53
79,HUN2.SG,Beijing Enterprises Water Group Limited,0.3841,+0.0024,+0.63%,0,"1,393",3.968B,6.62
80,600187.SS,"Heilongjiang Interchina Water Treatment Co.,Ltd.",2.4200,+0.0500,+2.11%,30.593M,8.771M,4.003B,100.83
81,TIET11.SA,AES Tiete Energia S.A.,15.90,+0.05,+0.32%,"265,400",1.867M,4.041B,20.44
82,2IE.F,"Infraestructura Energetica Nova, S.A.B. de C.V.",2.5400,-0.0600,-2.31%,185,23,3.903B,9.37
83,600726.SS,Huadian Energy Company Limited,2.2600,+0.1600,+7.62%,49.375M,13.449M,4.014B,38.97
84,VRSB.ME,"Public Joint-stock Company ""TNS energo Voronezh""",53.40,+0.40,+0.75%,"3,700","16,934",4.045B,11.73
85,IDJ.F,"IDACORP, Inc.",78.00,+0.50,+0.65%,240,3,3.973B,17.30
86,601199.SS,"Jiangsu Jiangnan Water Co., Ltd.",4.2200,+0.1000,+2.43%,15.363M,9.36M,3.947B,16.88
87,ENLT.TA,Enlight Renewable Energy Ltd,507.90,-15.60,-2.98%,1.217M,2.211M,3.926B,N/A
88,A2A.MI,A2A S.p.A.,1.2610,-0.0040,-0.32%,3.715M,12.042M,3.921B,10.09
89,OGS,"ONE Gas, Inc.",74.15,-1.22,-1.62%,"35,595","300,295",3.92B,21.36
90,300021.SZ,"Dayu Water-saving Group Co., Ltd",4.9000,+0.0600,+1.24%,29.379M,12.03M,3.907B,51.04
91,ECGF.F,Electricity Generating Public Company Limited,7.15,-0.30,-4.03%,70,4,3.744B,N/A
92,HE,"Hawaiian Electric Industries, Inc.",35.72,0.00,0.00%,"158,652","530,179",3.899B,19.00
93,MINEST.ST,Minesto AB (publ),31.00,-1.00,-3.12%,"706,547","451,431",3.894B,N/A
94,EKTR4.SA,Elektro Redes S.A.,20.20,0.00,0.00%,0,63,3.886B,7.42
95,MRY.F,Mercury NZ Limited,2.7400,+0.0400,+1.48%,"2,269",132,3.827B,23.42
96,A2A.VI,A2A S.p.A.,1.2620,-0.0060,-0.47%,0,42,3.915B,10.10
97,2T41.F,"TerraForm Power, Inc.",16.83,+0.03,+0.18%,100,31,3.852B,N/A
98,NY4B.F,"Clearway Energy, Inc.",18.50,+0.10,+0.54%,55,69,3.866B,N/A
99,EAM.F,A2A S.p.A.,1.2485,-0.0110,-0.87%,340,164,3.899B,9.99
0,S6N.F,AusNet Services Ltd,1.0100,-0.0100,-0.98%,2,52,3.833B,18.36
1,HYDR.VI,Public Joint-Stock Company Federal Hydro-Generating Company - RusHydro,0.9050,-0.0010,-0.11%,0,119,3.964B,N/A
2,RNW.TO,TransAlta Renewables Inc.,14.37,+0.03,+0.21%,"47,540","493,395",3.822B,35.84
3,SCG-R.BK,Sahacogen (Chonburi) Public Company Limited,3.9200,-0.0200,-0.51%,"14,500",204,3.744B,36.64
4,SKI.AX,Spark Infrastructure Group,2.1900,-0.0500,-2.23%,3.676M,5.753M,3.771B,46.60
5,NY41.F,"Clearway Energy, Inc.",20.00,0.00,0.00%,550,18,3.845B,N/A
6,VCT.NZ,Vector Limited,3.7500,+0.0400,+1.08%,"97,446","180,438",3.75B,46.88
7,SCG.BK,Sahacogen (Chonburi) Public Company Limited,3.9200,-0.0200,-0.51%,"14,500","10,435",3.744B,36.64
8,SWX,"Southwest Gas Holdings, Inc.",67.47,-1.40,-2.03%,"31,760","426,593",3.72B,19.27
9,EP-R.BK,Eastern Power Group Public Company Limited,3.7200,-0.0400,-1.06%,"531,000","1,125",3.778B,5.52
10,OPCE.TA,OPC Energy Ltd.,"2,587.00",-129.00,-4.75%,"172,676","114,390",3.709B,"4,695.10"
11,DCA.F,ACEA S.p.A.,17.01,+0.02,+0.12%,319,29,3.679B,13.00
12,ACE.MI,ACEA S.p.A.,17.37,+0.08,+0.46%,"59,673","177,788",3.692B,13.28
13,600310.SS,"Guangxi Guidong Electric Power Co., LTD.",4.4600,+0.1100,+2.53%,16.787M,5.46M,3.692B,N/A
14,AYGAZ.IS,Aygaz A.S.,12.28,-0.05,-0.41%,"692,634",1.102M,3.684B,99.03
15,DGCU2.BA,Distribuidora de Gas Cuyana S.A.,18.10,+0.20,+1.12%,"2,949","83,016",3.663B,3.10
16,600505.SS,"Sichuan Xichang Electric Power Co.,Ltd.",10.03,-0.06,-0.59%,6.892M,4.967M,3.657B,175.96
17,POR,Portland General Electric Company,40.59,-0.56,-1.36%,"88,055","725,496",3.632B,16.36
18,2686.HK,AAG Energy Holdings Limited,1.070,-0.030,-2.73%,1.365M,1.731M,3.631B,16.23
19,RTSBP.ME,Public Joint-Stock Company TNS energo Rostov-on-Don,0.3170,-0.0070,-2.16%,"220,000",1.115M,3.64B,3.82
20,LEC.F,Lechwerke AG,102.00,0.00,0.00%,715,31,3.615B,25.84
21,BKH,Black Hills Corporation,57.22,-0.34,-0.59%,"57,553","433,193",3.591B,18.55
22,GOOD.L,Good Energy Group PLC,215.20,+9.20,+4.47%,"3,622","7,870",35.816M,143.47
23,EOCCY,Enel Generacion Chile S.A.,12.61,+0.42,+3.45%,183,"1,532",3.452B,6.67
24,AKSEN.IS,Aksa Enerji Uretim A.S.,5.78,-0.21,-3.51%,12.173M,12.178M,3.544B,10.05
25,EVNVY,EVN AG,3.5500,0.0000,0.00%,226,311,2.981B,10.65
26,NEP,"NextEra Energy Partners, LP",53.94,+0.66,+1.24%,"74,717","448,790",3.535B,N/A
27,2CJ.F,"Kyushu Electric Power Company, Incorporated",7.20,+0.10,+1.41%,200,0,3.472B,14.23
28,RTSB.ME,Public Joint-Stock Company TNS energo Rostov-on-Don,0.3950,0.0000,0.00%,2.25M,1.576M,3.492B,4.76
29,IFT.NZ,Infratil Limited,4.8400,+0.0200,+0.41%,"494,443","816,606",3.447B,12.87
30,ACLLF,ATCO Ltd.,30.43,0.00,0.00%,10,"1,869",3.476B,22.24
31,HWI.F,"Hawaiian Electric Industries, Inc.",31.20,0.00,0.00%,100,25,3.447B,16.60
32,OG9.F,"ONE Gas, Inc.",65.50,-1.00,-1.50%,2,0,3.47B,18.87
33,EP.BK,Eastern Power Group Public Company Limited,3.7200,-0.0400,-1.06%,"531,000",2.286M,3.428B,5.52
34,INE.TO,Innergex Renewable Energy Inc.,19.40,-0.03,-0.15%,"39,453","382,212",3.38B,N/A
35,YKEN.ME,Public joint stock company Yakutskenergo,0.3640,+0.0030,+0.83%,1.86M,1.343M,3.356B,N/A
36,EPN.F,Enel Generacion Chile S.A.,10.40,-0.30,-2.80%,200,16,2.868B,5.50
37,SR,Spire Inc.,65.33,-1.02,-1.54%,"76,324","300,122",3.347B,22.19
38,2T41.SG,"TerraForm Power, Inc.",17.00,+0.20,+1.19%,0,47,3.536B,N/A
39,SZR.F,"Southwest Gas Holdings, Inc.",60.00,-0.50,-0.83%,120,0,3.329B,17.13
40,EEEL3.SA,Companhia Estadual de Geracao e Transmissao de Energia Eletrica - CEEE-GT,340.00,0.00,0.00%,0,112,3.306B,16.50
41,ALA-PU.TO,AltaGas Ltd.,14.70,0.00,0.00%,"6,878","8,803",3.302B,N/A
42,KEN.TA,Kenon Holdings Ltd.,"6,200.00",-367.00,-5.59%,"25,400","28,519",3.285B,"24,899.60"
43,N1N.F,Neoen S.A.,38.40,-0.05,-0.13%,10,121,3.257B,95.52
44,NEOEN.PA,Neoen S.A.,38.80,+0.45,+1.17%,"59,403","92,404",3.3B,96.52
45,IFT.AX,Infratil Limited,4.6000,+0.0200,+0.44%,"6,018","11,609",3.242B,47.42
46,GNE.NZ,Genesis Energy Limited,3.1500,+0.0900,+2.94%,"309,812","419,423",3.268B,165.79
47,ATGFF,AltaGas Ltd.,11.66,+0.06,+0.49%,410,"22,429",3.276B,N/A
48,600982.SS,"Ningbo Thermal Power Co.,Ltd",2.9100,+0.0600,+2.11%,9.106M,5.102M,3.253B,30.96
49,49P.F,Portland General Electric Company,35.60,-0.40,-1.11%,4,0,3.219B,14.35
50,APRDO,Alabama Power Company,106.00,0.00,0.00%,22,61,3.237B,3.03
51,APRDM,Alabama Power Company,106.00,0.00,0.00%,235,61,3.237B,2.86
52,YKENP.ME,Public joint stock company Yakutskenergo,0.3400,0.0000,0.00%,"340,000","993,386",3.328B,N/A
53,CIG-C,Companhia Energetica de Minas Gerais,2.1700,+0.0700,+3.33%,"34,700","220,991",3.22B,10.19
54,YRSB.ME,Public Joint Stock Company TNS Energo Yaroslavl,166.00,0.00,0.00%,30,802,3.219B,17.93
55,BHI.F,Black Hills Corporation,51.00,-0.50,-0.97%,80,2,3.162B,16.54
56,CSE-PA.TO,Capstone Infrastructure Corporation,10.52,0.00,0.00%,"3,600","1,280",3.204B,N/A
57,CPX-PG.TO,Capital Power Corporation,24.70,+0.05,+0.20%,"1,602","5,328",3.162B,N/A
58,1N6.F,"NextEra Energy Partners, LP",47.31,+0.92,+1.99%,30,1,3.148B,N/A
59,CIG,Companhia Energetica de Minas Gerais,2.1300,0.0000,0.00%,"675,223",4.521M,3.116B,10.00
60,APRCP,Alabama Power Company,102.50,0.00,0.00%,7,74,3.13B,2.76
61,BLX.TO,Boralex Inc.,32.33,-0.03,-0.09%,"46,013","265,872",3.119B,N/A
62,CPX-PK.TO,Capital Power Corporation,23.59,-0.01,-0.04%,200,"4,747",3.101B,181.46
63,ERG.MI,ERG S.p.A.,20.82,+0.32,+1.56%,"152,447","251,610",3.099B,100.10
64,ELP,Companhia Paranaense de Energia - COPEL,11.50,+0.05,+0.44%,"135,657","663,132",3.101B,10.79
65,ALPVN,Alabama Power Company,101.16,0.00,0.00%,200,38,3.089B,2.73
66,GNE.AX,Genesis Energy Limited,2.9300,+0.0600,+2.09%,"15,873","28,498",3.073B,209.29
67,ORA,"Ormat Technologies, Inc.",60.38,-0.56,-0.91%,"82,020","344,324",3.082B,35.09
68,CPX-PI.TO,Capital Power Corporation,23.40,-0.25,-1.06%,"3,100","2,218",3.079B,N/A
69,603706.SS,"Xinjiang East Universe (Group) Gas Co., Ltd.",19.16,+0.15,+0.79%,4.584M,2.648M,3.066B,22.10
70,F9SA.SG,Public Joint-Stock Company Federal Grid Company of Unified Energy System,1.1500,0.0000,0.00%,0,6,2.989B,1.15
71,APRDN,Alabama Power Company,100.00,0.00,0.00%,"1,345",70,3.054B,2.85
72,PNM,"PNM Resources, Inc.",38.37,-0.04,-0.10%,"71,604","581,774",3.056B,70.66
73,8A6.F,ATCO Ltd.,26.60,-0.20,-0.75%,40,12,3.05B,19.44
74,RGPCF,Ratch Group Public Company Limited,2.0100,0.0000,0.00%,"2,870","10,642",2.992B,N/A
75,6PG.F,PGE Polska Grupa Energetyczna S.A.,1.5370,+0.0035,+0.23%,50,228,2.971B,6.51
76,ENEFI.BD,ENEFI Vagyonkezelo Nyilvanosan Mukodo Reszvenytarsasag,311.00,-22.00,-6.61%,"5,000","6,679",3.013B,N/A
77,CPYYF,Centrica plc,0.4850,+0.0150,+3.19%,100,"15,532",2.983B,3.91
78,CSRN3.SA,Companhia Energetica do Rio Grande do Norte - COSERN,17.90,0.00,0.00%,0,390,3.01B,11.02
79,LGR.F,Spire Inc.,58.50,-0.50,-0.85%,125,8,2.98B,19.87
80,AY,Atlantica Sustainable Infrastructure plc,29.48,+0.06,+0.20%,"45,354","443,583",2.995B,97.62
81,ER9.F,ERG S.p.A.,20.12,+0.23,+1.16%,20,88,3.087B,96.73
82,000993.SZ,Fujian Mindong Electric Power Limited Company,6.49,+0.24,+3.84%,10.18M,2.166M,2.972B,55.47
83,NJR,New Jersey Resources Corporation,30.92,-0.98,-3.07%,"77,990","594,958",2.961B,15.17
84,600644.SS,"Leshan Electric Power Co., Ltd.",5.47,+0.13,+2.43%,7.587M,3.737M,2.945B,38.52
85,XCMIG.MC,Companhia Energetica de Minas Gerais,1.9300,+0.0200,+1.05%,"1,000","1,761",2.784B,9.06
86,KBSB.ME,"Public Joint Stock Company ""TNS energo Kuban""",174.00,-3.00,-1.69%,"1,370","2,428",2.94B,159.49
87,CPYYY,Centrica plc,1.9400,+0.0300,+1.57%,"10,052","139,962",2.936B,3.91
88,EQT.L,EQTEC plc,0.6700,+0.0200,+3.08%,63.838M,102.83M,29.071M,N/A
89,300262.SZ,"SafBon Water Service (Holding) Inc.,Shanghai",4.3400,+0.0800,+1.88%,14.15M,3.643M,2.907B,39.82
90,XCOP.MC,Companhia Paranaense de Energia - COPEL,10.30,0.00,0.00%,100,181,2.826B,9.66
91,603817.SS,"Fujian Haixia Environmental Protection Group Co.,Ltd.",6.43,+0.09,+1.42%,5.201M,2.219M,2.894B,22.02
92,IRE.MI,Iren SpA,2.2320,-0.0240,-1.06%,"898,503",1.992M,2.893B,13.29
93,CPX.TO,Capital Power Corporation,27.37,+0.02,+0.07%,"62,455","445,890",2.886B,210.54
94,ALE,"ALLETE, Inc.",55.61,-0.84,-1.49%,"81,169","436,545",2.88B,15.88
95,TZ8.F,Iren SpA,2.1860,-0.0180,-0.82%,980,15,2.901B,13.01
96,AQ3.F,AltaGas Ltd.,10.07,-0.22,-2.18%,250,11,2.82B,N/A
97,1430.HK,Suchuang Gas Corporation Limited,3.170,+0.220,+7.46%,1.234M,"149,499",2.862B,26.44
98,ELPA.F,Companhia Paranaense de Energia - COPEL,10.00,-0.10,-0.99%,40,129,2.703B,9.38
99,NFE,New Fortress Energy LLC,16.69,+1.03,+6.58%,"194,981","103,040",2.814B,N/A
0,RTGZ.ME,Public Joint Stock Company Gazprom Gazoraspredelenie Rostov-na-Donu,"23,550.00",+300.00,+1.29%,1,12,2.832B,4.33
1,AWR,American States Water Company,76.45,-0.82,-1.06%,"26,759","241,346",2.82B,33.10
2,CID.F,Companhia Energetica de Minas Gerais,1.8900,+0.0200,+1.07%,90,174,2.784B,8.87
3,BZB.F,Contact Energy Limited,3.8000,-0.0200,-0.52%,50,67,2.795B,30.16
4,CIDA.F,Companhia Energetica de Minas Gerais,1.8900,+0.0600,+3.28%,"1,000","1,548",2.845B,8.87
5,ELP.F,Companhia Paranaense de Energia - COPEL,10.10,-0.20,-1.94%,463,15,2.677B,9.47
6,98P.F,"PNM Resources, Inc.",34.00,-0.60,-1.73%,105,0,2.658B,62.62
7,HNM.F,"Ormat Technologies, Inc.",53.00,-1.00,-1.85%,211,27,2.699B,30.80
8,EE,El Paso Electric Company,66.69,+0.03,+0.04%,"92,227","519,241",2.72B,33.50
9,FJG.F,"Electric Power Development Co., Ltd.",14.50,-0.10,-0.68%,300,4,2.687B,5.45
10,NJ1.F,New Jersey Resources Corporation,28.20,-0.40,-1.40%,275,5,2.663B,13.84
11,A7RU.SI,Keppel Infrastructure Trust,0.5400,+0.0050,+0.93%,4.368M,8.902M,2.695B,36.00
12,600101.SS,"Sichuan Mingxing Electric Power Co., Ltd.",6.38,+0.13,+2.08%,10.41M,2.674M,2.689B,27.98
13,0182.HK,Concord New Energy Group Limited,0.320,-0.005,-1.54%,8.227M,6.81M,2.685B,3.97
14,NWE,NorthWestern Corporation,52.78,-0.52,-0.98%,"49,824","423,372",2.669B,14.91
15,603126.SS,Sinoma Energy Conservation Ltd.,4.3600,+0.0700,+1.63%,8.447M,3.222M,2.662B,24.22
16,AY3.F,Atlantica Sustainable Infrastructure plc,25.80,0.00,0.00%,3,62,2.643B,85.43
17,CENN.F,Centrica plc,1.6556,-0.0120,-0.72%,"3,500",0,2.537B,N/A
18,SCN-R.BK,Scan Inter Public Company Limited,2.1600,0.0000,0.00%,5.127M,"94,256",2.624B,15.32
19,1250.HK,Beijing Enterprises Clean Energy Group Limited,0.041,0.000,0.00%,24.403M,54.378M,2.605B,1.51
20,SCN.BK,Scan Inter Public Company Limited,2.1600,0.0000,0.00%,5.127M,2.979M,2.592B,15.32
21,WP-R.BK,WP Energy Public Company Limited,4.9800,-0.0700,-1.39%,"225,100",N/A,2.582B,9.84
22,WP.BK,WP Energy Public Company Limited,4.9800,-0.0700,-1.39%,"225,100","482,504",2.532B,9.84
23,EVN.VI,EVN AG,14.54,-0.26,-1.76%,"21,282","41,223",2.589B,7.98
24,EVN.F,EVN AG,14.44,-0.02,-0.14%,20,225,2.632B,7.93
25,CLSC3.SA,Centrais Eletricas de Santa Catarina S.A.,60.08,0.00,0.00%,0,39,2.362B,6.53
26,MNV6.F,Mainova AG,460.00,0.00,0.00%,7,2,2.558B,54.78
27,AEBA.F,"ALLETE, Inc.",48.80,-0.80,-1.61%,12,2,2.543B,13.94
28,CLIME-B.ST,Climeon AB (publ),51.50,-1.70,-3.20%,"115,829","163,402",2.546B,N/A
29,0TA.F,TransAlta Renewables Inc.,9.34,-0.02,-0.26%,1,204,2.484B,17.93
30,INGXF,Innergex Renewable Energy Inc.,14.37,+0.04,+0.28%,"1,220","8,162",2.507B,129.46
31,600333.SS,"Changchun Gas Co., Ltd.",4.0900,+0.0500,+1.24%,8.379M,4.587M,2.491B,N/A
32,600969.SS,"Hunan Chendian International Developmentco.,ltd",6.67,+0.17,+2.62%,6.818M,2.038M,2.468B,52.94
33,FDK.F,American States Water Company,67.20,-0.54,-0.80%,140,19,2.5B,29.09
34,BWRA.L,Bristol Water Holdings UK Limited 8.75% CUM IRRD PRF GBP1,160.00,+1.50,+0.95%,"3,000","7,724",24.912M,10.88
35,GPAR3.SA,Companhia CELG de Participacoes S/A,31.00,0.00,0.00%,0,82,2.416B,10.59
36,EPG.F,El Paso Electric Company,58.50,0.00,0.00%,2,2,2.404B,29.38
37,9C6.F,China Suntien Green Energy Corporation Limited,0.2440,0.0000,0.00%,500,"2,266",2.519B,5.19
38,NWZA.F,NorthWestern Corporation,46.60,-0.40,-0.85%,10,0,2.4B,13.16
39,AVA,Avista Corporation,35.09,-0.63,-1.76%,"48,409","470,812",2.361B,18.08
40,HFE.F,Huadian Fuxin Energy Corporation Limited,0.2680,0.0000,0.00%,"6,500",408,2.34B,7.44
41,CENB.F,Centrica plc,0.4249,-0.0017,-0.40%,"10,000","10,419",2.546B,3.43
42,CWT,California Water Service Group,47.29,-0.50,-1.05%,"33,859","291,285",2.304B,45.34
43,BRLXF,Boralex Inc.,24.09,+0.09,+0.36%,200,608,2.313B,N/A
44,TA.TO,TransAlta Corporation,8.20,-0.07,-0.85%,"52,843","689,735",2.261B,16.02
45,MGEE,"MGE Energy, Inc.",62.35,-0.58,-0.92%,"15,357","151,946",2.255B,24.32
46,000409.SZ,"ShanDong Geo-Mineral Co.,Ltd",4.4000,+0.1100,+2.56%,8.278M,3.061M,2.248B,N/A
47,000605.SZ,"Bohai Water Industry Co.,Ltd",6.36,+0.10,+1.60%,5.362M,3.295M,2.243B,102.58
48,CLSC4.SA,Centrais Eletricas de Santa Catarina S.A.,60.96,-1.04,-1.68%,"15,300","28,773",2.322B,6.62
49,3IX.F,Innergex Renewable Energy Inc.,12.50,0.00,0.00%,"1,000",43,2.21B,112.61
50,6828.HK,Beijing Gas Blue Sky Holdings Limited,0.169,-0.006,-3.43%,77.584M,61.752M,2.195B,N/A
51,TPW.NZ,Trustpower Limited,7.01,-0.05,-0.71%,"12,491","42,761",2.194B,23.06
52,2080.SR,National Gas & Industerialization Co.,28.85,-0.05,-0.17%,"100,189","259,753",2.164B,37.66
53,002893.SZ,"Beijing Huayuanyitong Thermal Technology Co., Ltd.",10.52,+0.31,+3.04%,10.112M,4.588M,2.157B,37.17
54,CPXWF,Capital Power Corporation,20.45,+0.13,+0.63%,500,"1,679",2.156B,34.77
55,TA-PJ.TO,TransAlta Corporation,14.17,-0.05,-0.35%,300,"5,930",2.149B,27.68
56,SJI,"South Jersey Industries, Inc.",23.11,-0.49,-2.08%,"115,762","865,025",2.137B,23.20
57,0451.HK,GCL New Energy Holdings Limited,0.112,0.000,0.00%,48.866M,30.724M,2.136B,N/A
58,AOMOY,Public Joint Stock Company Mosenergo,2.5000,0.0000,0.00%,100,69,1.191B,N/A
59,B3H.F,Boralex Inc.,21.20,+0.60,+2.91%,400,79,2.097B,N/A
60,AV6.F,Avista Corporation,31.00,-0.60,-1.90%,12,4,2.085B,15.97
61,AV6.SG,Avista Corporation,31.00,-0.20,-0.64%,0,0,2.111B,15.97
62,RZSB.ME,Joint-Stock Company Ryazanenergosbyt,9.86,-0.04,-0.40%,"62,000","335,523",2.04B,12.22
63,603080.SS,"Xinjiang Torch Gas Co., Ltd",14.22,+0.59,+4.33%,4.865M,1.83M,2.012B,27.94
64,0882.HK,Tianjin Development Holdings Limited,1.850,+0.040,+2.21%,"308,120",1.043M,1.985B,4.30
65,66T.F,Scatec Solar ASA,14.35,+0.05,+0.35%,300,430,2.036B,207.97
66,TA-PD.TO,TransAlta Corporation,8.21,+0.01,+0.12%,"1,000","10,968",1.933B,16.04
67,AYEN.IS,Ayen Enerji A.S.,6.96,-0.36,-4.92%,5.295M,11.33M,1.931B,N/A
68,J4S.F,"South Jersey Industries, Inc.",20.80,-0.20,-0.95%,80,1,1.911B,20.88
69,SPB.TO,Superior Plus Corp.,10.92,-0.09,-0.82%,"107,990","651,187",1.913B,N/A
70,CAP.F,Encavis AG,13.68,+0.18,+1.33%,943,"2,448",1.897B,118.96
71,2CP.F,Capital Power Corporation,17.80,-0.50,-2.73%,400,54,1.877B,30.27
72,CAP.VI,Encavis AG,13.58,+0.02,+0.15%,0,14,1.875B,118.09
73,CAP.DE,Encavis AG,13.68,+0.02,+0.15%,"336,306","456,717",1.875B,118.96
74,000695.SZ,"Tianjin Binhai Energy & Development Co.,Ltd",8.33,+0.54,+6.93%,4.61M,1.142M,1.85B,438.42
75,000593.SZ,"Sichuan Datong Gas Development Co.,Ltd.",5.14,+0.08,+1.58%,7.229M,4.33M,1.843B,75.59
76,600719.SS,"Dalian Thermal Power Co.,Ltd.",4.5300,+0.0700,+1.57%,6.251M,2.705M,1.833B,N/A
77,GREENPOWER.NS,Orient Green Power Company Limited,2.5000,+0.1000,+4.17%,17.191M,1.84M,1.791B,8.06
78,GREENPOWER.BO,Orient Green Power Company Limited,2.4000,+0.1100,+4.80%,6.095M,1.055M,1.802B,7.74
79,3768.HK,"Kunming Dianchi Water Treatment Co., Ltd.",1.740,-0.010,-0.57%,"210,000","300,718",1.791B,N/A
80,SJW,SJW Group,61.53,+0.25,+0.40%,"25,731","147,590",1.754B,89.17
81,MVV1.DE,MVV Energie AG,26.60,0.00,0.00%,600,"2,293",1.753B,15.38
82,6839.HK,"Yunnan Water Investment Co., Limited",1.460,0.000,0.00%,"226,000","509,845",1.742B,3.44
83,MVV1.F,MVV Energie AG,26.40,0.00,0.00%,20,48,1.753B,15.27
84,UPA-R.BK,United Power of Asia Public Company Limited,0.2600,-0.0100,-3.70%,13.425M,"85,733",1.801B,N/A
85,UPA.BK,United Power of Asia Public Company Limited,0.2600,-0.0100,-3.70%,13.425M,5.454M,1.734B,N/A
